user_id,age,employment_type,monthly_income,monthly_expenses,monthly_savings,education_loan,personal_loan,home_loan,vehicle_loan,credit_card_due,total_loans,investment_stocks,investment_crypto,investment_commodities,investment_bonds,credit_score,emergency_fund_months,debt_to_income_ratio,financial_health_score,risk_category
U500206,39,Salaried,28754,14923,4715,34370,216171,911619,431753,13397,1593913,16064,32192,53751,218204,365,6,4.62,40.0,Medium
U500207,58,Self-Employed,92542,54738,30190,542229,91256,2577409,384777,17599,3595671,39709,19737,5629,165567,407,6,3.24,40.0,Medium
U500208,25,Salaried,71847,40266,24746,27441,447095,2902538,665191,26937,4042265,10664,56293,18639,209958,335,5,4.69,38.0,High
U500209,47,Self-Employed,133806,93549,46029,212379,956637,2279697,389912,53120,3838625,143912,18403,22668,237041,318,7,2.39,39.0,High
U500210,29,Business,235524,129729,41159,1228466,641538,347477,689571,84278,2907052,518652,105763,161826,954048,804,1,1.03,47.0,Medium
U500211,19,Student,5062,2968,2094,2082,3623,0,0,328,5705,877,1708,1625,13179,308,3,0.09,35.0,High
U500212,39,Self-Employed,149175,76368,32774,554001,325196,2146913,1656323,43242,4682433,70862,212362,332882,1439709,557,2,2.62,45.0,Medium
U500213,22,Self-Employed,187657,133507,59955,849748,370101,2422571,3060792,86673,6703212,26389,4141,6221,535715,829,2,2.98,51.0,Medium
U500214,58,Salaried,114023,74226,14836,158287,1091793,2080298,53263,10955,3383641,291629,114995,221780,667849,393,6,2.47,40.0,Medium
U500215,55,Self-Employed,152043,74766,37805,700478,1179946,5292018,2142091,32935,9314533,247418,76609,125977,352603,448,2,5.11,35.0,High
U500216,28,Student,11418,8411,3007,5543,6341,0,0,1020,11884,2703,2191,3666,10965,630,11,0.09,55.0,Medium
U500217,47,Self-Employed,200544,146732,25116,534353,3857,8087402,3272417,40744,11898029,117178,127,176312,889476,310,6,4.94,32.0,High
U500218,28,Student,13266,6698,6568,49146,4166,0,0,2297,53312,781,1820,1003,13137,335,2,0.33,36.0,High
U500219,26,Student,5599,3549,2050,1334,10392,0,0,102,11726,118,455,1051,6075,539,4,0.17,43.0,Medium
U500220,43,Salaried,110541,80396,16192,101639,1051803,2733815,1001025,49319,4888282,331222,137773,25812,449100,791,9,3.69,60.0,Medium
U500221,51,Self-Employed,121248,61107,39459,442784,1020417,1029527,1476150,37029,3968878,378805,211503,116523,397315,610,5,2.73,52.0,Medium
U500222,30,Business,107919,73266,25097,100334,241280,3136195,810901,6903,4288710,39416,51115,19658,268294,383,3,3.31,32.0,High
U500223,59,Salaried,188648,113619,44222,103885,1665348,4107987,2934103,77034,8811323,273543,46051,63334,1003414,785,8,3.89,60.0,Medium
U500224,18,Student,12587,7248,5339,3907,28744,0,0,1343,32651,748,4135,738,38902,671,6,0.22,55.0,Medium
U500225,35,Business,222431,122669,76204,1137908,1526325,1641635,1295992,6919,5601860,157896,84351,41258,321331,796,0,2.1,47.0,Medium
U500226,50,Salaried,78991,39966,18614,433138,535937,2116057,397778,7639,3482910,134124,140178,44238,668183,649,8,3.67,59.0,Medium
U500227,51,Self-Employed,128242,66825,22311,125370,404122,1453903,1185757,39918,3169152,194450,143272,226516,1197534,349,2,2.06,35.0,High
U500228,26,Self-Employed,58765,36635,14852,285820,253160,1822852,962843,8871,3324675,306730,124834,69331,294377,758,11,4.71,70.0,Low
U500229,40,Self-Employed,247269,177717,78651,64313,833759,1480988,1596440,12978,3975500,392385,1098,322447,2095793,745,7,1.34,63.0,Medium
U500230,55,Salaried,227842,96422,61158,1098697,754139,9781176,386401,47587,12020413,390454,207573,325226,1018501,781,4,4.4,55.0,Medium
U500231,51,Salaried,40061,20368,5527,103376,257832,1855488,655001,239,2871697,28,29845,39302,189370,358,8,5.97,38.0,High
U500232,41,Salaried,149207,92668,35374,364277,993391,4046888,1725748,5773,7130304,86342,185520,293152,984613,385,3,3.98,38.0,High
U500233,37,Self-Employed,114034,71647,39459,108571,952566,1101509,1907721,18882,4070367,257706,127489,26139,897974,615,8,2.97,60.0,Medium
U500234,42,Salaried,92331,37506,17875,24731,199739,486350,426027,1724,1136847,106449,395,5844,282884,408,7,1.03,39.0,High
U500235,37,Business,230149,148806,58081,163706,385365,175419,1738740,54915,2463230,119806,221348,419853,1364523,656,1,0.89,45.0,Medium
U500236,55,Business,234339,162918,29726,1211105,652530,4427141,2455139,69272,8745915,1013534,210749,390157,1278559,616,9,3.11,55.0,Medium
U500237,44,Salaried,28235,18095,3671,10023,91271,440476,361966,7846,903736,6013,73045,57370,260275,681,4,2.67,51.0,Medium
U500238,26,Student,12176,6903,5273,73403,16246,0,0,1014,89649,4070,5747,5773,14156,585,4,0.61,48.0,Medium
U500239,27,Business,155093,76931,27385,52004,53643,2141546,2369445,1141,4616638,150998,238338,11455,1056622,652,8,2.48,54.0,Medium
U500240,57,Self-Employed,176157,100174,41896,69207,305469,5259591,268799,44255,5903066,33417,113096,88761,334215,544,3,2.79,38.0,High
U500241,41,Self-Employed,42131,29188,12359,127086,342724,1647305,172942,5529,2290057,20402,57701,72787,364054,385,4,4.53,43.0,Medium
U500242,26,Student,5255,3123,2132,15484,8148,0,0,863,23632,1179,1055,623,3974,672,7,0.37,55.0,Medium
U500243,36,Salaried,53086,33843,16810,153926,81885,426454,65611,23961,727876,140139,85102,73642,136873,823,8,1.14,65.0,Medium
U500244,46,Salaried,107799,67548,21664,621652,72514,1580204,1904918,4473,4179288,130842,90867,48898,217225,428,9,3.23,43.0,Medium
U500245,46,Salaried,86769,57391,11158,465800,583338,2814620,735743,13064,4599501,33136,32348,8358,231728,810,8,4.42,54.0,Medium
U500246,38,Salaried,115025,59298,12009,395175,767084,860528,1374547,51162,3397334,105789,41575,69823,174472,676,3,2.46,39.0,High
U500247,19,Student,10609,6469,4140,46972,9629,0,0,2029,56601,5666,3929,3374,15269,325,11,0.44,48.0,Medium
U500248,43,Business,138705,58446,42910,691517,909031,5718623,140730,55038,7459901,624897,83909,33114,956407,638,4,4.48,54.0,Medium
U500249,27,Self-Employed,101542,74440,31654,281746,515923,820357,1696555,4101,3314581,133020,53211,198787,896317,548,3,2.72,49.0,Medium
U500250,35,Salaried,49601,20778,13185,29241,215807,1493984,209613,16595,1948645,44843,21947,25485,46736,381,0,3.27,27.0,High
U500251,48,Self-Employed,151122,104225,33439,408382,310313,1155517,2161334,59188,4035546,44053,94622,26864,353304,672,2,2.23,42.0,Medium
U500252,27,Salaried,191942,125089,26137,285300,1554891,623319,2795461,19260,5258971,314823,325448,350278,1075423,333,3,2.28,32.0,High
U500253,42,Self-Employed,22017,13627,5345,112188,80543,844687,80042,5588,1117460,27547,5091,5862,41357,522,0,4.23,33.0,High
U500254,24,Salaried,160445,115398,45823,898397,138046,5182415,2609744,72478,8828602,214642,164761,52833,460736,746,8,4.59,59.0,Medium
U500255,23,Salaried,82565,60495,14855,92956,287050,3382082,532439,15716,4294527,14571,43158,31493,147099,478,7,4.33,40.0,Medium
U500256,25,Business,146885,87417,23829,157499,363687,2232072,870969,60925,3624227,9248,12196,99706,378659,607,7,2.06,45.0,Medium
U500257,49,Self-Employed,221854,119765,68231,779644,242793,1304887,3620112,45575,5947436,336506,329233,443760,2020681,363,10,2.23,54.0,Medium
U500258,23,Self-Employed,32686,22628,5787,85947,241683,1469619,166536,15535,1963785,61164,21202,15474,57669,371,11,5.01,44.0,Medium
U500259,18,Student,14791,8504,6287,1672,5010,0,0,1718,6682,5371,255,1670,6282,399,2,0.04,35.0,High
U500260,39,Business,100207,50758,12851,597537,83546,104509,414492,27573,1200084,85453,8112,25756,157832,415,8,1.0,37.0,High
U500261,19,Student,5568,3750,1818,17095,13300,0,0,820,30395,77,17,121,680,489,2,0.45,35.0,High
U500262,28,Student,15685,10268,5417,89671,20047,0,0,39,109718,437,3569,4909,31626,809,1,0.58,49.0,Medium
U500263,39,Salaried,134019,95584,43453,582794,483202,1438111,358487,3993,2862594,122558,211048,47194,1057462,357,1,1.78,37.0,High
U500264,55,Salaried,181601,117591,23670,315335,1084675,66778,896184,54187,2362972,397434,353142,84967,1199098,846,8,1.08,62.0,Medium
U500265,29,Student,9426,4806,4620,14614,14289,0,0,1784,28903,362,375,118,8676,425,5,0.26,44.0,Medium
U500266,44,Self-Employed,78896,58935,17357,421003,8624,3423390,1003538,28129,4856555,106621,85577,17169,309335,302,3,5.13,31.0,High
U500267,36,Salaried,205131,140666,28017,943057,307649,2940581,2482279,95208,6673566,434727,242328,113243,593068,571,9,2.71,49.0,Medium
U500268,28,Salaried,156189,86274,23538,479959,208128,1032,1246435,10729,1935554,145585,5952,90170,844518,762,4,1.03,49.0,Medium
U500269,44,Salaried,188930,112554,55362,942465,131642,6680206,3288374,23588,11042687,252308,315901,78121,1870841,544,10,4.87,60.0,Medium
U500270,42,Salaried,26595,19529,5558,17759,102385,699528,355661,996,1175333,24709,3938,9110,34556,351,10,3.68,41.0,Medium
U500271,30,Student,5142,2891,2251,19947,7306,0,0,157,27253,2589,157,1293,5123,602,1,0.44,43.0,Medium
U500272,40,Business,114602,83386,37127,675744,910169,2330123,1207418,25154,5123454,31878,36265,37976,228112,672,7,3.73,53.0,Medium
U500273,28,Student,10843,9178,1665,43343,14277,0,0,426,57620,5265,5088,6443,21550,839,6,0.44,53.0,Medium
U500274,27,Student,16170,9930,6240,8268,27650,0,0,260,35918,19263,2523,8675,27038,732,8,0.19,60.0,Medium
U500275,18,Student,7029,5248,1781,5672,12051,0,0,215,17723,1710,2200,1289,8703,617,1,0.21,38.0,High
U500276,41,Salaried,50484,33332,5538,180294,38530,1655479,8232,6262,1882535,12609,23008,6222,264034,589,10,3.11,50.0,Medium
U500277,18,Student,9039,5879,3160,38764,10844,0,0,1166,49608,6903,2328,766,13586,589,5,0.46,47.0,Medium
U500278,30,Salaried,229323,137854,32558,1296112,1485340,9297349,3785272,109309,15864073,494412,57433,51465,754497,570,9,5.76,48.0,Medium
U500279,49,Salaried,86417,59208,9102,158533,754956,2290951,601015,3724,3805455,348641,12366,141916,677636,685,3,3.67,48.0,Medium
U500280,22,Student,6337,3763,2574,11316,10685,0,0,1265,22001,4851,516,1360,6823,404,10,0.29,49.0,Medium
U500281,32,Salaried,160870,75300,36059,380972,839591,5325316,2648214,41474,9194093,69378,51975,64889,433752,779,8,4.76,56.0,Medium
U500282,56,Self-Employed,87572,42369,15189,128971,556215,3950194,150302,5823,4785682,13922,137767,38068,514522,372,4,4.55,35.0,High
U500283,27,Salaried,55768,23831,16617,40526,135112,1233351,958509,8138,2367498,80848,39743,15117,75713,721,0,3.54,43.0,Medium
U500284,54,Salaried,221102,150433,44289,219,9262,9426335,3720056,93963,13155872,490822,185947,85538,1836201,757,10,4.96,65.0,Medium
U500285,48,Salaried,171006,68421,29007,848567,1475170,1330562,519393,16793,4173692,151444,52605,88455,208680,404,10,2.03,42.0,Medium
U500286,38,Salaried,172710,77665,21938,557704,1283119,8258061,2092283,4948,12191167,51646,59890,66004,653960,631,1,5.88,36.0,High
U500287,55,Self-Employed,210304,123294,63127,534037,1577266,669997,1383244,87062,4164544,612999,293189,57070,1048363,513,6,1.65,50.0,Medium
U500288,31,Salaried,199292,134411,26612,538940,643167,146016,2168030,15173,3496153,287192,87845,82412,372407,544,3,1.46,36.0,High
U500289,23,Business,129403,62657,16999,213631,652597,769442,197962,41464,1833632,35484,117353,25258,596045,487,7,1.18,41.0,Medium
U500290,52,Salaried,84165,39533,27145,462012,300795,3012847,1140028,7442,4915682,75477,12818,77715,706979,766,2,4.87,55.0,Medium
U500291,21,Student,11456,6784,4672,14540,26708,0,0,1705,41248,838,1516,1329,9971,312,4,0.3,35.0,High
U500292,22,Student,6185,3791,2394,17211,3647,0,0,23,20858,3033,767,1183,3674,578,10,0.28,55.0,Medium
U500293,49,Business,201351,91348,52170,272849,528420,2081196,2327349,32003,5209814,265411,159477,114776,569249,412,9,2.16,46.0,Medium
U500294,18,Student,6253,3755,2498,29624,1487,0,0,705,31111,3592,70,404,14684,683,0,0.41,45.0,Medium
U500295,52,Salaried,38579,25479,13020,69877,71026,1809456,101575,8708,2051934,151797,3587,4409,273628,783,9,4.43,68.0,Medium
U500296,36,Salaried,129772,70414,27125,158739,923654,3023604,1360291,11794,5466288,13060,62457,45052,852934,392,2,3.51,33.0,High
U500297,22,Student,17406,9063,8343,100939,26381,0,0,1883,127320,4520,4611,3165,22970,566,8,0.61,55.0,Medium
U500298,38,Salaried,28268,20135,7110,87068,32005,642365,491503,4293,1252941,51721,17159,12669,78952,464,2,3.69,36.0,High
U500299,56,Salaried,51775,24499,10142,290987,380964,525931,526998,23827,1724880,21959,1751,26623,114625,450,10,2.78,45.0,Medium
U500300,22,Student,10281,7666,2615,1447,16681,0,0,1837,18128,898,5603,6216,19876,702,0,0.15,40.0,Medium
U500301,30,Salaried,79201,44220,27426,62712,446394,3584092,193705,26829,4286903,210966,96640,75241,745795,658,10,4.51,68.0,Medium
U500302,35,Salaried,156095,109397,51050,214874,848519,896870,1349663,8659,3309926,659867,42364,43853,1056757,422,2,1.77,42.0,Medium
U500303,42,Self-Employed,212101,111391,67710,930635,1232005,9723888,3717235,104717,15603763,70032,158965,283236,1701545,415,4,6.13,44.0,Medium
U500304,30,Salaried,70537,36229,17852,238313,517188,2512374,1182627,31582,4450502,50643,34475,140520,504863,652,0,5.26,44.0,Medium
U500305,27,Self-Employed,85790,36732,20307,294879,103205,3043501,881184,16689,4322769,33965,3791,8712,318146,666,0,4.2,39.0,High
U500306,56,Business,85320,58068,18477,197742,490503,2983471,977566,38605,4649282,50650,69220,140274,913949,643,10,4.54,62.0,Medium
U500307,45,Self-Employed,109027,44980,16537,16112,165941,1305624,620139,37126,2107816,68043,23478,38832,360465,705,4,1.61,45.0,Medium
U500308,46,Self-Employed,213164,109509,57831,1266060,679009,3772193,587317,102217,6304579,388359,147022,7359,864433,548,8,2.46,51.0,Medium
U500309,28,Salaried,74608,34238,16416,325249,653424,3019516,1270718,24150,5268907,37139,43726,80649,435632,373,2,5.89,33.0,High
U500310,31,Self-Employed,110715,55184,34200,97034,621124,3748411,1703202,29049,6169771,333680,11306,151874,515508,379,5,4.64,42.0,Medium
U500311,18,Student,16513,11872,4641,29910,170,0,0,643,30080,12688,6979,1722,20353,622,7,0.15,49.0,Medium
U500312,25,Student,13918,7784,6134,100014,32039,0,0,16,132053,306,390,543,2159,504,11,0.79,55.0,Medium
U500313,22,Salaried,77645,56973,11611,389664,400238,2460406,999096,32607,4249404,284972,122454,62806,627255,541,4,4.56,46.0,Medium
U500314,45,Salaried,52327,23116,8037,209503,236858,2493216,399139,22889,3338716,73801,13682,40521,92490,407,11,5.32,44.0,Medium
U500315,23,Salaried,145364,79445,18164,440390,910614,3534530,254111,62443,5139645,103230,112555,148012,535844,667,0,2.95,37.0,High
U500316,54,Self-Employed,77983,48692,9736,319476,451557,361790,264392,37397,1397215,383696,193367,181177,348307,631,4,1.49,49.0,Medium
U500317,57,Self-Employed,246912,120733,57234,1382749,336273,6228270,2356412,109873,10303704,87755,102128,48793,1760186,674,7,3.48,54.0,Medium
U500318,52,Business,223815,102469,39800,256154,140518,2928501,3477476,23783,6802649,261912,8225,173688,597985,391,10,2.53,43.0,Medium
U500319,56,Business,219297,164458,69399,1027728,2052491,675567,206353,11146,3962139,192381,32894,25666,393852,745,1,1.51,46.0,Medium
U500320,55,Salaried,164024,88365,28999,649885,1110125,1630292,1240676,36066,4630978,129743,35771,34028,351026,410,9,2.35,41.0,Medium
U500321,32,Salaried,85559,60554,26792,321104,705255,3549360,198057,604,4773776,58019,107183,102738,428203,419,4,4.65,42.0,Medium
U500322,27,Student,17809,15039,2770,9488,25194,0,0,1958,34682,3461,3630,972,47558,545,10,0.16,47.0,Medium
U500323,33,Self-Employed,153103,78372,50489,509128,1015240,4328727,728810,47050,6581905,57415,21394,12657,731812,462,4,3.58,42.0,Medium
U500324,30,Student,17387,8895,8492,53701,735,0,0,3452,54436,10159,852,7362,41124,353,1,0.26,36.0,High
U500325,31,Self-Employed,121889,88275,23780,94059,642197,370151,1172043,60816,2278450,209603,79917,8350,267753,698,2,1.56,43.0,Medium
U500326,27,Student,15141,12235,2906,45638,35022,0,0,971,80660,3381,1964,1369,4436,382,9,0.44,38.0,High
U500327,34,Business,240572,172940,64722,1070248,108534,3371185,508212,99158,5058179,416000,90694,14497,691085,628,1,1.75,41.0,Medium
U500328,58,Self-Employed,246561,170308,42492,1159712,1359529,10326012,2167427,98191,15012680,394206,256185,194669,755792,710,6,5.07,51.0,Medium
U500329,49,Salaried,113288,78508,18651,140271,227320,50376,506280,37715,924247,165704,13164,31710,263478,439,10,0.68,44.0,Medium
U500330,37,Salaried,49120,26426,8865,26485,305272,2289622,110251,311,2731630,27863,57484,16224,197280,716,7,4.63,53.0,Medium
U500331,35,Business,249008,115623,40738,881743,205433,9820261,2541831,62689,13449268,1323947,112622,607702,1383011,316,3,4.5,35.0,High
U500332,48,Salaried,178062,110595,55369,932098,1679578,359559,3022574,30217,5993809,220098,118466,302020,1475596,347,2,2.81,38.0,High
U500333,55,Salaried,146044,74264,26399,256997,71839,1422347,2171842,33653,3923025,432973,280604,111426,864104,360,0,2.24,31.0,High
U500334,19,Student,14521,11689,2832,87129,33154,0,0,1912,120283,5332,3371,3711,35049,738,8,0.69,53.0,Medium
U500335,32,Self-Employed,193942,92755,46226,213184,246169,5039155,3207983,3991,8706491,400495,103705,376264,1273343,533,7,3.74,51.0,Medium
U500336,27,Student,8766,4648,4118,46860,3651,0,0,1067,50511,4201,2656,3392,6734,449,11,0.48,55.0,Medium
U500337,27,Student,15500,8279,7221,66698,5407,0,0,2837,72105,14109,8552,7814,14555,800,10,0.39,68.0,Medium
U500338,46,Self-Employed,204967,127265,43234,782090,1910805,5282926,3563671,39852,11539492,547959,234803,7823,1514747,522,0,4.69,38.0,High
U500339,31,Salaried,104308,61730,12378,342501,257009,1431507,623681,4034,2654698,173135,1049,255806,1001440,396,5,2.12,40.0,Medium
U500340,33,Business,159942,119389,34564,485644,1299385,928428,353865,30690,3067322,124998,25397,30031,371482,571,3,1.6,39.0,High
U500341,50,Salaried,169674,113647,33988,596657,1555491,3030589,2288683,22892,7471420,420449,200182,283000,588761,472,5,3.67,42.0,Medium
U500342,43,Self-Employed,97198,49660,13257,352372,507376,4053979,807182,3685,5720909,103708,87006,232430,756240,602,0,4.9,40.0,Medium
U500343,54,Business,168109,109355,41115,101990,489378,6777708,2601695,15347,9970771,157911,34136,45163,191831,409,1,4.94,29.0,High
U500344,25,Business,108945,46684,34322,567589,669257,268661,1159102,7025,2664609,395525,57719,29754,909838,494,7,2.04,54.0,Medium
U500345,43,Self-Employed,69897,50244,9153,259234,394559,384930,378530,17551,1417253,260221,78238,108196,247792,407,10,1.69,46.0,Medium
U500346,53,Business,75803,38035,23195,280956,220068,3592752,445324,22106,4539100,59126,9011,59097,208845,621,9,4.99,55.0,Medium
U500347,26,Student,10346,7670,2676,31410,21898,0,0,1680,53308,3368,430,1276,5031,419,10,0.43,44.0,Medium
U500348,43,Self-Employed,128672,55123,22713,715310,748354,1065327,1036543,62975,3565534,56506,132723,30126,1100580,365,8,2.31,43.0,Medium
U500349,45,Self-Employed,88879,39738,21932,119882,407646,1768833,1565312,17192,3861673,18596,39039,36427,134023,625,11,3.62,55.0,Medium
U500350,38,Salaried,88542,38565,20875,433341,183000,2956874,5660,7982,3578875,24578,15850,13118,174876,578,8,3.37,48.0,Medium
U500351,29,Self-Employed,32124,21027,9465,10149,220894,590477,324685,13007,1146205,13365,37972,34249,307657,435,10,2.97,55.0,Medium
U500352,54,Self-Employed,140359,80719,23485,488413,62116,281028,1887016,12758,2718573,101259,26354,71294,264273,577,11,1.61,51.0,Medium
U500353,38,Self-Employed,38419,16303,13413,188063,291757,197497,296124,13631,973441,147066,55688,1133,298195,653,9,2.11,65.0,Medium
U500354,28,Salaried,132833,76826,15438,502732,494157,3277836,210583,314,4485308,91235,65775,63984,174214,834,2,2.81,44.0,Medium
